15000939 P-1-A-0014700407
15000319 P-1-A-0184200841
15000628 P-1-A-0055200098
15000768 P-1-A-0040300168
15000189 P-1-A-0034700302
15000117 P-1-A-0051400352
15000590 P-1-A-0001800414
15000532 P-1-A-0022601663
15000736 P-1-A-0028600167
15000888 P-1-A-0045600365
15000855 P-1-A-0024300488
15000195 P-1-A-0044500256
15000159 P-1-A-0029700642
15000584 P-1-A-0160700425
15000086 P-1-A-0025100252
15000957 P-1-A-0024800411
15000934 P-1-A-0006600595
15000747 P-1-A-0032100615
15000038 P-1-A-0034000421
15000577 P-1-A-0057100323
15000026 P-1-A-0025000110
15000659 P-1-A-0129301931
15000615 P-1-A-0035700343
15000982 P-1-A-0069700624
15000966 P-1-A-0054700306
15000749 P-1-A-0048200033
15000759 P-1-A-0036300085
15000726 P-1-A-0058900150
15000047 P-1-A-0000800331
15000089 P-1-A-0003100025
15000614 P-1-A-0017100290
15000594 P-1-A-0045800458
15000640 P-1-A-0052100113
15000926 P-1-A-0030400237
15000235 P-1-A-0003200206
15000642 P-1-A-0094600478
15000355 P-1-A-0007500142
15000710 P-1-A-0045300467
15000573 P-1-A-0010800266
15000837 P-1-A-0016300431
15000814 P-1-A-0142200158
15000455 P-1-A-0015500499
15000730 P-1-A-0017700185
15000392 P-1-A-0038600553
15000853 P-1-A-0045700486
15000458 P-1-A-0014400587
15000519 P-1-A-0019400343
15000527 P-1-A-0021000546
15000164 P-1-A-0003600090
15000176 P-1-A-0042400259
15000481 P-1-A-0053100673
15000121 P-1-A-0001900225
15000003 P-1-A-0019400682
15000946 P-1-A-0053800430
15000732 P-1-A-0022100301
15000633 P-1-A-0133901804
15000937 P-1-A-0033200072
15000233 P-1-A-0032800370
15000470 P-1-A-0017900432
15000890 P-1-A-0010700516
15000372 P-1-A-0022701282
15000448 P-1-A-0018500590
15000031 P-1-A-0047100116
15000666 P-1-A-0010600041
15000662 P-1-A-0058300066
15000314 P-1-A-0184100070
15000055 P-1-A-0019700327
