P-1-C-0022300413 B00010000971 1
P-1-A-0021700096 B00010000027 1
P-1-A-0059700567 B00010000084 1
P-1-B-0040600009 B00010000498 1
P-1-C-0180401522 B00010000860 1
P-1-B-0013900552 B00010000423 1
P-1-A-0106401963 B00010000216 1
P-1-B-0156600280 B00010000296 1
P-1-C-0003400212 B00010000995 1
P-1-C-0036900149 B00010000901 1
P-1-B-0015600675 B00010000387 1
P-1-B-0009100147 B00010000290 1
P-1-B-0024600104 B00010000324 1
P-1-C-0189300690 B00010000851 1
P-1-D-0040600445 B00010000565 1
P-1-A-0035400057 B00010000009 1
P-1-C-0092901220 B00010000750 1
P-1-C-0085701153 B00010000829 1
P-1-B-0029700391 B00010000347 1
P-1-C-0012700138 B00010000845 1
P-1-A-0039200639 B00010000036 1
P-1-A-0030900553 B00010000023 1
P-1-D-0051100513 B00010000631 1
P-1-B-0008200225 B00010000431 1
P-1-D-0045500367 B00010000644 1
P-1-D-0022300237 B00010000509 1
P-1-A-0020101458 B00010000073 1
P-1-A-0035600000 B00010000012 1
P-1-C-0020800055 B00010000970 1
P-1-C-0051600657 B00010000857 1
P-1-B-0058000140 B00010000382 1
P-1-C-0181601094 B00010000753 1
P-1-D-0021500890 B00010000705 1
P-1-A-0059400575 B00010000125 1
P-1-B-0013400681 B00010000421 1
P-1-A-0033700534 B00010000149 1
P-1-B-0056300640 B00010000437 1
P-1-C-0047500090 B00010000866 1
P-1-D-0052900564 B00010000579 1
P-1-B-0034100677 B00010000393 1
P-1-B-0055500096 B00010000305 1
P-1-B-0157801870 B00010000356 1
P-1-C-0154601809 B00010000840 1
P-1-A-0122101980 B00010000148 1
P-1-D-0016800097 B00010000692 1
P-1-D-0003400235 B00010000511 1
P-1-B-0089700989 B00010000425 1
P-1-C-0151200074 B00010000848 1
P-1-B-0025300213 B00010000256 1
P-1-C-0043300549 B00010000777 1
P-1-C-0039300007 B00010000957 1
P-1-D-0179900449 B00010000646 1
P-1-C-0146000967 B00010000902 1
P-1-D-0015400410 B00010000574 1
P-1-D-0183301729 B00010000689 1
P-1-A-0063800006 B00010000054 1
P-1-D-0053000405 B00010000525 1
P-1-B-0005000505 B00010000318 1
P-1-B-0022000489 B00010000342 1
P-1-B-0011900406 B00010000486 1
P-1-D-0015100137 B00010000610 1
P-1-B-0018200074 B00010000499 1
P-1-D-0044600097 B00010000554 1
P-1-A-0024300341 B00010000136 1
P-1-D-0005100320 B00010000658 1
P-1-C-0061500085 B00010000935 1
P-1-D-0011900295 B00010000734 1
P-1-D-0061700152 B00010000605 1
P-1-C-0049400434 B00010000870 1
P-1-D-0053400405 B00010000530 1
P-1-D-0190200553 B00010000702 1
P-1-A-0051800288 B00010000229 1
P-1-C-0046100572 B00010000774 1
P-1-A-0018700040 B00010000123 1
P-1-C-0107400849 B00010000994 1
P-1-D-0023800617 B00010000622 1
P-1-D-0020200230 B00010000589 1
P-1-C-0041700177 B00010000998 1
P-1-C-0002200527 B00010000967 1
P-1-A-0075301945 B00010000056 1
P-1-A-0027500289 B00010000247 1
P-1-D-0002100038 B00010000569 1
P-1-D-0013100114 B00010000617 1
P-1-B-0021900104 B00010000353 1
P-1-B-0037000518 B00010000416 1
P-1-D-0030000110 B00010000687 1
P-1-C-0048300676 B00010000838 1
P-1-D-0041400009 B00010000543 1
P-1-A-0029700450 B00010000225 1
P-1-A-0047101666 B00010000060 1
P-1-D-0047500658 B00010000588 1
P-1-A-0131201350 B00010000042 1
P-1-C-0021600267 B00010000781 1
P-1-C-0030600419 B00010000986 1
P-1-C-0011101451 B00010000858 1
P-1-D-0051600083 B00010000553 1
P-1-D-0018900436 B00010000741 1
P-1-B-0009200011 B00010000450 1
P-1-A-0015100226 B00010000049 1
P-1-A-0161001524 B00010000246 1
P-1-B-0175701595 B00010000303 1
P-1-D-0062200501 B00010000723 1
P-1-D-0034300311 B00010000703 1
P-1-A-0042000664 B00010000178 1
P-1-D-0055600323 B00010000665 1
P-1-B-0056600462 B00010000417 1
P-1-D-0056800679 B00010000595 1
P-1-D-0030100513 B00010000627 1
P-1-B-0093401161 B00010000325 1
P-1-B-0012200513 B00010000314 1
P-1-A-0046000454 B00010000127 1
P-1-D-0018800116 B00010000676 1
P-1-B-0038100211 B00010000435 1
P-1-C-0042400086 B00010000847 1
P-1-D-0048200246 B00010000559 1
P-1-A-0052700465 B00010000003 1
P-1-B-0010100212 B00010000338 1
P-1-B-0014900015 B00010000397 1
P-1-B-0031000296 B00010000426 1
P-1-A-0003100683 B00010000006 1
P-1-A-0007300063 B00010000024 1
P-1-C-0016100588 B00010000909 1
P-1-D-0045300123 B00010000601 1
P-1-B-0044100392 B00010000396 1
P-1-C-0051200323 B00010000775 1
P-1-A-0168500188 B00010000102 1
P-1-D-0042500568 B00010000731 1
P-1-A-0050500601 B00010000144 1
P-1-C-0007400494 B00010000875 1
P-1-C-0026800222 B00010000890 1
P-1-A-0032500407 B00010000108 1
P-1-A-0026300031 B00010000116 1
P-1-B-0179801346 B00010000411 1
P-1-C-0015801081 B00010000900 1
P-1-A-0197301751 B00010000089 1
P-1-C-0007100674 B00010000803 1
P-1-C-0004800503 B00010000815 1
P-1-B-0147701284 B00010000484 1
P-1-B-0014600532 B00010000344 1
P-1-B-0021900555 B00010000285 1
P-1-A-0109301858 B00010000101 1
P-1-B-0041300013 B00010000405 1
P-1-C-0004500456 B00010000796 1
P-1-C-0101700365 B00010000772 1
P-1-B-0055000518 B00010000488 1
P-1-B-0030800421 B00010000297 1
P-1-D-0027100237 B00010000682 1
P-1-C-0001200028 B00010000946 1
P-1-D-0055500307 B00010000637 1
P-1-A-0022300463 B00010000249 1
P-1-D-0035001022 B00010000564 1
P-1-B-0009900092 B00010000264 1
P-1-B-0025900444 B00010000268 1
P-1-C-0049000383 B00010000871 1
P-1-A-0019800544 B00010000230 1
P-1-C-0008500263 B00010000988 1
P-1-C-0185701529 B00010000778 1
P-1-C-0026300086 B00010000913 1
P-1-A-0027700678 B00010000113 1
P-1-B-0141001223 B00010000375 1
P-1-C-0054800221 B00010000947 1
P-1-A-0047300308 B00010000104 1
P-1-C-0026300563 B00010000982 1
P-1-D-0004700665 B00010000598 1
P-1-D-0009400527 B00010000681 1
P-1-C-0048300149 B00010000873 1
P-1-B-0138600435 B00010000258 1
P-1-D-0039700308 B00010000508 1
P-1-A-0025800485 B00010000052 1
P-1-C-0026600077 B00010000805 1
P-1-A-0160901778 B00010000248 1
P-1-D-0096001314 B00010000654 1
P-1-B-0031600128 B00010000444 1
P-1-D-0046200415 B00010000633 1
P-1-C-0021700172 B00010000919 1
P-1-C-0020900665 B00010000802 1
P-1-D-0035900674 B00010000529 1
P-1-B-0009200642 B00010000398 1
P-1-C-0036400647 B00010000911 1
P-1-A-0053600196 B00010000219 1
P-1-A-0031000083 B00010000210 1
P-1-D-0023200512 B00010000512 1
P-1-C-0054800810 B00010000862 1
P-1-D-0025900606 B00010000592 1
P-1-B-0006300061 B00010000392 1
P-1-D-0032600604 B00010000722 1
P-1-A-0008800567 B00010000205 1
P-1-A-0022200572 B00010000065 1
P-1-C-0005800921 B00010000804 1
P-1-C-0043700135 B00010000993 1
P-1-A-0023800679 B00010000197 1
P-1-A-0035400424 B00010000220 1
P-1-C-0014600859 B00010000990 1
P-1-B-0005500633 B00010000349 1
P-1-D-0023500409 B00010000522 1
P-1-B-0179800612 B00010000446 1
P-1-A-0047000569 B00010000087 1
P-1-D-0054000245 B00010000721 1
P-1-A-0004100248 B00010000110 1
P-1-D-0008300245 B00010000602 1
P-1-C-0043000084 B00010000972 1
P-1-B-0013000587 B00010000272 1
P-1-D-0032500165 B00010000515 1
P-1-A-0061300360 B00010000031 1
P-1-D-0026300462 B00010000649 1
P-1-C-0063800365 B00010000855 1
P-1-D-0037100133 B00010000549 1
P-1-D-0043601180 B00010000524 1
P-1-D-0060100660 B00010000561 1
P-1-C-0000800496 B00010000786 1
P-1-B-0041201618 B00010000428 1
P-1-D-0058900575 B00010000717 1
P-1-C-0127300265 B00010000826 1
P-1-C-0085301621 B00010000923 1
P-1-C-0061300528 B00010000897 1
P-1-A-0107100317 B00010000074 1
P-1-C-0014500269 B00010000864 1
P-1-D-0052500408 B00010000708 1
P-1-C-0003400080 B00010000966 1
P-1-B-0013700353 B00010000317 1
P-1-A-0115300868 B00010000160 1
P-1-B-0026700360 B00010000471 1
P-1-A-0013800201 B00010000208 1
P-1-D-0038400153 B00010000570 1
P-1-C-0041500657 B00010000973 1
P-1-A-0133701446 B00010000191 1
P-1-B-0035200251 B00010000345 1
P-1-B-0146301324 B00010000266 1
P-1-C-0028200479 B00010000955 1
P-1-C-0009000440 B00010000948 1
P-1-D-0016800368 B00010000513 1
P-1-C-0020900641 B00010000920 1
P-1-B-0053000380 B00010000250 1
P-1-B-0016300220 B00010000388 1
P-1-D-0045000251 B00010000550 1
P-1-C-0017500468 B00010000899 1
P-1-B-0047300642 B00010000474 1
P-1-B-0022500562 B00010000252 1
P-1-C-0015000100 B00010000894 1
P-1-D-0053900030 B00010000606 1
P-1-C-0045500013 B00010000751 1
P-1-D-0022900472 B00010000546 1
P-1-A-0129600563 B00010000080 1
P-1-A-0040600215 B00010000058 1
P-1-D-0040800305 B00010000510 1
P-1-A-0020700414 B00010000105 1
P-1-A-0021701608 B00010000021 1
P-1-A-0061900042 B00010000091 1
P-1-C-0027400292 B00010000951 1
P-1-A-0060500035 B00010000200 1
P-1-B-0047300273 B00010000422 1
P-1-C-0018000361 B00010000991 1
P-1-C-0010500577 B00010000906 1
P-1-C-0135901372 B00010000773 1
P-1-C-0041600571 B00010000761 1
P-1-A-0058500025 B00010000238 1
P-1-C-0010500533 B00010000965 1
P-1-C-0010900592 B00010000953 1
P-1-A-0044700199 B00010000082 1
P-1-C-0007900259 B00010000997 1
P-1-C-0055900672 B00010000809 1
P-1-D-0019700098 B00010000718 1
P-1-A-0015800581 B00010000015 1
P-1-A-0043500053 B00010000034 1
