15000777 30600 0 B00010000777
15000347 10800 0 B00010000347
15000668 27000 0 B00010000668
15000507 16200 0 B00010000507
15000688 27000 0 B00010000688
15000500 16200 0 B00010000500
15000957 34200 0 B00010000957
15000692 27000 0 B00010000692
15000702 30600 0 B00010000702
15000563 27000 0 B00010000563
15000739 30600 0 B00010000739
15000213 9000 0 B00010000213
15000387 10800 0 B00010000387
15000336 10800 0 B00010000336
15000259 9000 0 B00010000259
15000671 27000 0 B00010000671
15000286 10800 0 B00010000286
15000408 10800 0 B00010000408
15000088 3600 0 B00010000088
15000724 30600 0 B00010000724
15000275 9000 0 B00010000275
15000311 10800 0 B00010000311
15000701 30600 0 B00010000701
15000608 27000 0 B00010000608
15000698 27000 0 B00010000698
15000610 27000 0 B00010000610
15000822 30600 0 B00010000822
15000158 9000 0 B00010000158
15000351 10800 0 B00010000351
15000979 34200 0 B00010000979
15000414 10800 0 B00010000414
15000034 3600 0 B00010000034
15000462 16200 0 B00010000462
15000151 9000 0 B00010000151
15000937 34200 0 B00010000937
15000149 9000 0 B00010000149
15000676 27000 0 B00010000676
15000382 10800 0 B00010000382
15000903 34200 0 B00010000903
15000090 3600 0 B00010000090
15000897 34200 0 B00010000897
15000567 27000 0 B00010000567
15000202 9000 0 B00010000202
15000441 16200 0 B00010000441
15000319 10800 0 B00010000319
15000135 3600 0 B00010000135
15000429 16200 0 B00010000429
15000114 3600 0 B00010000114
15000399 10800 0 B00010000399
15000503 16200 0 B00010000503
15000393 10800 0 B00010000393
15000136 3600 0 B00010000136
15000782 30600 0 B00010000782
15000694 27000 0 B00010000694
15000641 27000 0 B00010000641
15000067 3600 0 B00010000067
15000004 3600 0 B00010000004
15000486 16200 0 B00010000486
15000130 3600 0 B00010000130
15000677 27000 0 B00010000677
15000287 10800 0 B00010000287
15000097 3600 0 B00010000097
15000112 3600 0 B00010000112
15000863 34200 0 B00010000863
15000749 30600 0 B00010000749
15000205 9000 0 B00010000205
15000921 34200 0 B00010000921
